id,nombre_establecimiento,tipo_ocupacion,direccion,latitud,longitud,ocupacion_longitud,ocupacion_superficie,titularidad,estado_autorizacion,fecha_inicio_autorizacion,fecha_fin_autorizacion,notas
OCUP-0609,MARISQUERIA CASA VICENTE,terraza,Calle Comisario,36.718365112701825,-4.422288309816992,,23.0,privada,activa,,,
OCUP-0610,PITAYA,terraza,Calle Compa?ia,36.7213968368567,-4.423996793667313,,19.0,privada,activa,,,
OCUP-0611,MEZCAL,terraza,Calle Compa?ia,36.72143153556615,-4.424340643444673,,16.0,privada,activa,,,
OCUP-0612,CASA MIRA,terraza,Calle Compas de la Victoria,36.72729835549987,-4.41373794934558,,8.0,privada,activa,,,
OCUP-0613,MALAKA RESTAURANTE,terraza,Calle Compas de la Victoria,36.72752423806332,-4.413478348047962,,6.0,privada,activa,,,
OCUP-0614,SYRAH,terraza,Calle Fernan Nu?ez,36.71064486521361,-4.429809843581555,,27.0,privada,activa,,,
OCUP-0615,STRITFUD,terraza,Calle Granada,36.72205026658024,-4.418846120076342,,7.0,privada,activa,,,
OCUP-0616,LOS QUINTANA,terraza,Calle Compas de la Victoria,36.72819672991307,-4.41347167681716,,3.0,privada,activa,,,
OCUP-0617,BODEGUILLA EL HUECO,terraza,Calle Compas de la Victoria,36.7282957048491,-4.413442773176671,,2.0,privada,activa,,,
OCUP-0618,BAR PORTADA,terraza,Calle Competa,36.71939668079723,-4.451830640497268,,10.0,privada,activa,,,
OCUP-0619,LOS TRES TENORES,terraza,Calle Compositor Lehmberg Ruiz,36.71780916338169,-4.431442369615764,,28.0,privada,activa,,,
OCUP-0620,CAFETERIA LUCKY,terraza,Calle Compositor Lehmberg Ruiz,36.71784367062882,-4.431976044045324,,29.0,privada,activa,,,
OCUP-0621,ARABOKA,terraza,Calle Compositor Lehmberg Ruiz,36.71839329819466,-4.434583198947256,,23.0,privada,activa,,,
OCUP-0622,CAF? BAR HNOS MARTIN,terraza,Calle Concejal Pedro Ruz Garcia,36.74137059943149,-4.430228588339386,,33.0,privada,activa,,,
OCUP-0623,LA PIK? DE LOS TRES COMPADRES,terraza,Calle Concha Lagos,36.68326936247338,-4.454640983732921,,38.0,privada,activa,,,
OCUP-0624,BAR LA LIB?LULA,terraza,Calle Conejito de Malaga,36.698460092457495,-4.45390081671462,,10.0,privada,activa,,,
OCUP-0625,LA FLOR NEGRA,terraza,Calle Convalecientes,36.72221961269544,-4.421885532103112,,8.0,privada,activa,,,
OCUP-0626,THE MUSEUM,terraza,Calle Convalecientes,36.722307732968645,-4.421694377974162,,34.0,privada,activa,,,
OCUP-0627,CANDEM LOCK,terraza,Calle Convalecientes,36.72250108318886,-4.421435636417532,,12.0,privada,activa,,,
OCUP-0628,TEATRO DEL SOHO CAIXABANK-TERC,terraza,Calle Cordoba,36.7160569456612,-4.421832431333072,,21.0,privada,activa,,,
OCUP-0629,BAR PACHECO,terraza,Calle Corregidor Francisco de Molina,36.71323352333071,-4.450275667819658,,7.0,privada,activa,,,
OCUP-0630,RINCON DE FERNANDO,terraza,Calle Corregidor Francisco de Molina,36.71323352333071,-4.450275667819658,,42.0,privada,activa,,,
OCUP-0631,ROSARIO´S,terraza,Calle Corregidor Pedro Zapata,36.71018355929002,-4.45361882371209,,41.0,privada,activa,,,
OCUP-0632,LA PANTERA DE MALAGA,terraza,Calle Corregidor Ruiz de Pereda,36.71119337377596,-4.447710021083648,,7.0,privada,activa,,,
OCUP-0633,LA TASKA DE EUGENIO,terraza,Calle Correo de Andalucia,36.69004957054898,-4.449125194183589,,20.0,privada,activa,,,
OCUP-0634,CAFETERIA DAZA,terraza,Calle Correo de Andalucia,36.69004957054898,-4.449125194183589,,37.0,privada,activa,,,
OCUP-0635,BAR D?CADAS,terraza,Calle Correo de Andalucia,36.69004957054898,-4.449125194183589,,7.0,privada,activa,,,
OCUP-0636,EL HORMIGUERO,terraza,Calle Correo de Andalucia,36.69004957054898,-4.449125194183589,,64.0,privada,activa,,,
OCUP-0637,ESSENCIA,terraza,Calle Correo de Andalucia,36.69004957054898,-4.449125194183589,,63.0,privada,activa,,,
OCUP-0638,MARVI,terraza,Calle Correo de Andalucia,36.69004957054898,-4.449125194183589,,20.0,privada,activa,,,
OCUP-0639,PAPULINO III,terraza,Calle Correo de Andalucia,36.69004957054898,-4.449125194183589,,95.0,privada,activa,,,
OCUP-0640,TANO´S,terraza,Calle Correo de Andalucia,36.69096302894072,-4.4489160984645295,,80.0,privada,activa,,,
OCUP-0641,HOP SCOTCH,terraza,Calle Correo de Andalucia,36.689695471718956,-4.448165835875,,18.0,privada,activa,,,
OCUP-0642,MES?N SANTIAGO,terraza,Calle Correo Viejo,36.721194992865875,-4.420414363459294,,5.0,privada,activa,,,
OCUP-0643,MESON SANTIAGO,terraza,Calle Correo Viejo,36.72129369405568,-4.420406281835541,,3.0,privada,activa,,,
OCUP-0644,YOCONDA NO EST?,terraza,Calle Correo Viejo,36.72129369405568,-4.420406281835541,,3.0,privada,activa,,,
OCUP-0645,21 BOU,terraza,Calle Granada,36.72184309629439,-4.420765426057341,,49.0,privada,activa,,,
OCUP-0646,SANTA MONICA,terraza,Calle Correo Viejo,36.721332889693834,-4.420362997869632,,8.0,privada,activa,,,
OCUP-0647,LA FRAGATA,terraza,Calle Cortina del Muelle,36.719332224325434,-4.418965557408002,,2.0,privada,activa,,,
OCUP-0648,ADUANA VIEJA,terraza,Calle Cortina del Muelle,36.71976443013913,-4.418226726652601,,18.0,privada,activa,,,
OCUP-0649,DE GUSTAR,terraza,Calle Cristo de la Epidemia,36.72922887920787,-4.4145542820890915,,11.0,privada,activa,,,
OCUP-0650,NERVA,terraza,Calle Cristo de la Epidemia,36.729899411333214,-4.414997938521771,,12.0,privada,activa,,,
OCUP-0651,TEJERINGO,terraza,Calle Cristo de la Epidemia,36.73083325878228,-4.415234506611861,,12.0,privada,activa,,,
OCUP-0652,CAFETERIA EL CA?ON,terraza,Calle Cristo de la Epidemia,36.730724748414964,-4.415001610190181,,6.0,privada,activa,,,
OCUP-0653,CAFE BAR GLASSE,terraza,Calle Cristo de la Epidemia,36.73201729498883,-4.41548813613136,,17.0,privada,activa,,,
OCUP-0654,EL IMPERIAL,terraza,Calle Cristo de la Epidemia,36.73212477484226,-4.415507399511672,,9.0,privada,activa,,,
OCUP-0655,HAMBURGUESER?A VALDI,terraza,Calle Cristo de la Epidemia,36.73216831394691,-4.415311043684031,,22.0,privada,activa,,,
OCUP-0656,BURGUER MITO´S,terraza,Calle Cristobal de Fonseca,36.74993389324986,-4.422040426990962,,22.0,privada,activa,,,
OCUP-0657,RETROGUSTO,terraza,Calle Cristobal de Fonseca,36.74993389324986,-4.422040426990962,,43.0,privada,activa,,,
OCUP-0658,BAR EL TAXI,terraza,Calle Cristobal de Fonseca,36.749909348032325,-4.421605749475651,,45.0,privada,activa,,,
OCUP-0659,MOLINILLO 33,terraza,Calle Cruz del Molinillo,36.727201334819824,-4.422646092395583,,6.0,privada,activa,,,
OCUP-0660,PLAN B FOOD,terraza,Calle Cuarteles,36.71550542440906,-4.426814426652254,,28.0,privada,activa,,,
OCUP-0661,NOCCIOLA,terraza,Calle Cuarteles,36.71424169446853,-4.427761794370853,,9.0,privada,activa,,,
OCUP-0662,WOK TWO,terraza,Calle Cuarteles,36.714562501655486,-4.427204049736604,,10.0,privada,activa,,,
OCUP-0663,PIZZER?A TRATTOR?A CIRILLO,terraza,Calle Cuarteles,36.71437708923796,-4.427387767470933,,13.0,privada,activa,,,
OCUP-0664,EL ZAPATAZO,terraza,Calle Cuarteles,36.7138908694743,-4.4281292589344545,,47.0,privada,activa,,,
OCUP-0665,PIZZERIA MA M?,terraza,Calle Cuarteles,36.71360918454396,-4.428134191021953,,38.0,privada,activa,,,
OCUP-0666,CAFETER?A-BAR CUARTELES,terraza,Calle Cuarteles,36.71364812470173,-4.428397282922084,,10.0,privada,activa,,,
OCUP-0667,CUARTELES 34,terraza,Calle Cuarteles,36.71364812470173,-4.428397282922084,,20.0,privada,activa,,,
OCUP-0668,BAR LOS VALLE,terraza,Calle Cuarteles,36.71320091999522,-4.428875154210594,,10.0,privada,activa,,,
OCUP-0669,TEJERINGOS COFFEE,terraza,Calle Cuarteles,36.71320091999522,-4.428875154210594,,22.0,privada,activa,,,
OCUP-0670,RESTAURANTE FLAMINGO,terraza,Calle Cuarteles,36.71301280495809,-4.429071824169914,,24.0,privada,activa,,,
OCUP-0671,CHEN,terraza,Calle Cuarteles,36.71218823436045,-4.430157212974665,,44.0,privada,activa,,,
OCUP-0672,RESTAURANTE JUANDI,terraza,Calle Cuarteles,36.71218823436045,-4.430157212974665,,28.0,privada,activa,,,
OCUP-0673,BAR LAS VENTANAS,terraza,Calle Cuevas del Becerro,36.70150920935286,-4.464245146858012,,6.0,privada,activa,,,
OCUP-0674,RESTAURANTE MARTIN,terraza,Calle Demostenes,36.71837730559355,-4.4735565623342834,,19.0,privada,activa,,,
OCUP-0675,LA ESQUINITA DEL BENYI,terraza,Calle Demostenes,36.71955104984177,-4.478298738940647,,28.0,privada,activa,,,
OCUP-0676,LO NUESTRO,terraza,Calle Demostenes,36.71955104984177,-4.478298738940647,,11.0,privada,activa,,,
OCUP-0677,TABERNA VINTAGE DELA,terraza,Calle Demostenes,36.71955104984177,-4.478298738940647,,6.0,privada,activa,,,
OCUP-0678,CASA GAONA,terraza,Calle Demostenes,36.71933889819794,-4.477019359256445,,7.0,privada,activa,,,
OCUP-0679,CUATRO VIENTOS,terraza,Calle Demostenes,36.71928537516686,-4.476806971116755,,13.0,privada,activa,,,
OCUP-0680,TAPERIA DE CAI,terraza,Calle Diamantino Garcia Acosta,36.692673900123886,-4.443937766577727,,40.0,privada,activa,,,
OCUP-0681,ESTRELLA,terraza,Calle Diego Vazquez Otero,36.71789304320985,-4.439247753888616,,3.0,privada,activa,,,
OCUP-0682,PUNTO Y COMA,terraza,Calle Doctor Miguel Diaz Recio,36.72190227331698,-4.464834652631042,,8.0,privada,activa,,,
OCUP-0683,PUNTO Y COMA,terraza,Calle Doctor Miguel Diaz Recio,36.72190227331698,-4.464834652631042,,8.0,privada,activa,,,
OCUP-0684,KINOA RESTAURANTE,terraza,Calle Doctor Miguel Diaz Recio,36.72070626318882,-4.464629917611393,,8.0,privada,activa,,,
OCUP-0685,MARUSTAR 4.13,terraza,Calle Doctor Miguel Diaz Recio,36.72070626318882,-4.464629917611393,,7.0,privada,activa,,,
OCUP-0686,EL RINCON BOQUERON,terraza,Calle Domingo de Orueta,36.70673283571309,-4.438072337127785,,5.0,privada,activa,,,
OCUP-0687,MY CANEY,terraza,Calle Domingo de Orueta,36.70704020437136,-4.438435928370046,,6.0,privada,activa,,,
OCUP-0688,PAPULINOS IV,terraza,Calle Don Cristian,36.7201986569618,-4.431032325606335,,29.0,privada,activa,,,
OCUP-0689,GRAN VIA,terraza,Calle Don Cristian,36.72041513714196,-4.431043480842975,,11.0,privada,activa,,,
OCUP-0690,CAFE BAR JUAN DE AUSTRIA,terraza,Calle Don Juan de Austria,36.7235966777508,-4.4289652830437545,,9.0,privada,activa,,,
OCUP-0691,LA CORDILLERANA,terraza,Calle Don Juan de Austria,36.7235966777508,-4.4289652830437545,,6.0,privada,activa,,,
OCUP-0692,CIUDAD DEL ESTE,terraza,Calle Don Juan de Austria,36.72426183807525,-4.428939327841314,,5.0,privada,activa,,,
OCUP-0693,EL HUESCA,terraza,Calle Don Juan de Malaga,36.719967097268174,-4.418562691218361,,23.0,privada,activa,,,
OCUP-0694,QUINTONER?A CTB,terraza,Calle Don Juan de Malaga,36.72010531912332,-4.418049547861521,,7.0,privada,activa,,,
OCUP-0695,TABERNA EL TRILLO,terraza,Calle Don Juan Diaz,36.719066486778445,-4.421188065043423,,22.0,privada,activa,,,
OCUP-0696,TAPER?A SANTY,terraza,Calle Driza,36.69878757683681,-4.475575614619136,,6.0,privada,activa,,,
OCUP-0697,LA SAL Y EL SON,terraza,Calle Echegaray,36.72159838694784,-4.419409011854403,,3.0,privada,activa,,,
OCUP-0698,FIEL DE FECHOS,terraza,Calle Echegaray,36.72128626429818,-4.419137494459853,,23.0,privada,activa,,,
OCUP-0699,LA MARQUESA,terraza,Calle Edison,36.7129343530674,-4.436082072243106,,12.0,privada,activa,,,
OCUP-0700,BURGUER LOS TILOS,terraza,Calle Edison,36.71305091871092,-4.436163117307365,,12.0,privada,activa,,,
OCUP-0701,LA PASTORA,terraza,Calle Eduardo Dominguez Avila,36.729592651107765,-4.421423081589002,,12.0,privada,activa,,,
OCUP-0702,LA MONA,terraza,Calle Eduardo Dominguez Avila,36.729577255158844,-4.421250161697632,,9.0,privada,activa,,,
OCUP-0703,CAFETERIA CARAMELO,terraza,Calle Eduardo Marquina,36.70363924236355,-4.438393459779728,,6.0,privada,activa,,,
OCUP-0704,RUANCE RESTAURANTE,terraza,Calle Emilio Diaz,36.73497115467909,-4.423583314978412,,32.0,privada,activa,,,
OCUP-0705,MARISQUER?A PLAYA,terraza,Calle Emilio Prados,36.69733569271963,-4.442392892855199,,8.0,privada,activa,,,
OCUP-0706,TAPERIA EL JARDIN,terraza,Calle Emilio Thuillier,36.743021300584076,-4.422173384911512,,7.0,privada,activa,,,
OCUP-0707,NIRVANA,terraza,Calle Jose Iturbi,36.72586960822296,-4.443417168856097,,15.0,privada,activa,,,
OCUP-0708,BAR LAS PEDRIZAS,terraza,Calle Emilio Thuillier,36.744858803071985,-4.421886410958512,,8.0,privada,activa,,,
OCUP-0709,EL MERCAITO,terraza,Calle Emilio Thuillier,36.74634986730767,-4.4219127564701415,,10.0,privada,activa,,,
OCUP-0710,BAR RICHARD,terraza,Calle Emilio Thuillier,36.74642928242277,-4.42170810113889,,11.0,privada,activa,,,
OCUP-0711,CAFETERIA LEIRE,terraza,Calle Enrique de Egas,36.72879180310073,-4.4412121691805275,,23.0,privada,activa,,,
OCUP-0712,HAMBURGUESER?A BETTY BOOP,terraza,Calle Enrique Herrera Moll,36.70990122552473,-4.442606695078317,,23.0,privada,activa,,,
OCUP-0713,LA BAKERIA,terraza,Calle Eolo,36.72041097395705,-4.474961995020385,,23.0,privada,activa,,,
OCUP-0714,YOGURTERIA,terraza,Calle Eolo,36.72041097395705,-4.474961995020385,,23.0,privada,activa,,,
OCUP-0715,YANGWEI CHEN,terraza,Calle Eolo,36.72298576215539,-4.474705308532864,,7.0,privada,activa,,,
OCUP-0716,LA PIZZA,terraza,Calle Eolo,36.72376109399599,-4.474679980505305,,20.0,privada,activa,,,
OCUP-0717,BUEN VINO,terraza,Calle Escultor Marin Higuero,36.721332961960336,-4.364238933559342,,10.0,privada,activa,,,
OCUP-0718,EL SAUCE,terraza,Calle Escultor Marin Higuero,36.721332961960336,-4.364238933559342,,37.0,privada,activa,,,
OCUP-0719,LA CHAMACA,terraza,Calle Escultor Marin Higuero,36.720995646581734,-4.364270996432533,,11.0,privada,activa,,,
OCUP-0720,VIVA MARIA,terraza,Calle Escultor Marin Higuero,36.720821513765934,-4.364295217009183,,9.0,privada,activa,,,
OCUP-0721,HELADER?A SANTA GEMA,terraza,Calle Escultor Marin Higuero,36.72063886997362,-4.364308571180992,,51.0,privada,activa,,,
OCUP-0722,RESTAURANTE PALACIOS,terraza,Calle Eslava,36.712899267831865,-4.429627477577795,,31.0,privada,activa,,,
OCUP-0723,LA BARRA INKA EXPRESS,terraza,Calle Eslava,36.713830075427936,-4.430939402037884,,16.0,privada,activa,,,
OCUP-0724,CAFE BAR ESPERANTO,terraza,Calle Esperanto,36.71860924906938,-4.431728028884435,,16.0,privada,activa,,,
OCUP-0725,BAR AL-QASABA,terraza,Calle Esperanto,36.71895566047809,-4.432581504800525,,5.0,privada,activa,,,
OCUP-0726,CAF? BAR ESPERANZA,terraza,Calle Esperanto,36.718710755720394,-4.433036283081745,,10.0,privada,activa,,,
OCUP-0727,BAR RANEA,terraza,Calle Eugenio Gross,36.72207940985066,-4.435855714048625,,22.0,privada,activa,,,
OCUP-0728,BAR TAPERIA EL BOQUERON,terraza,Calle Eugenio Gross,36.72640245982738,-4.434850001180446,,39.0,privada,activa,,,
OCUP-0729,EL RANCHITO DE ELENA,terraza,Calle Eugenio Gross,36.72640245982738,-4.434850001180446,,30.0,privada,activa,,,
OCUP-0730,LA ALMEDINA,terraza,Calle Eugenio Gross,36.72640245982738,-4.434850001180446,,27.0,privada,activa,,,
OCUP-0731,LA GRILLERA,terraza,Calle Eugenio Gross,36.72663656115455,-4.434779115166815,,28.0,privada,activa,,,
OCUP-0732,KIOOSCO CAROLINA,terraza,Calle Explanada de la Estacion,36.71218446293684,-4.430503042482055,,40.0,privada,activa,,,
OCUP-0733,LA PARADA,terraza,Calle Explanada de la Estacion,36.71246962105666,-4.430706606196935,,9.0,privada,activa,,,
OCUP-0734,BAR CAFE INTER PARIS,terraza,Calle Explanada de la Estacion,36.71246962105666,-4.430706606196935,,13.0,privada,activa,,,
OCUP-0735,TANDOORI MEXICAN,terraza,Calle Fajardo,36.72119916990106,-4.4242491428247535,,12.0,privada,activa,,,
OCUP-0736,REVIV,terraza,Calle Fajardo,36.720969284292195,-4.424258202255653,,8.0,privada,activa,,,
OCUP-0737,ROU,terraza,Calle Fajardo,36.72081586788812,-4.424266276841802,,10.0,privada,activa,,,
OCUP-0738,LUXALAD,terraza,Calle Fajardo,36.72103332470057,-4.424165875880423,,8.0,privada,activa,,,
OCUP-0739,ALMACEN DEL INDIANO,terraza,Calle Fernan Gonzalez,36.720647000654736,-4.424133485299532,,18.0,privada,activa,,,
OCUP-0740,BAR MARIMAR,terraza,Calle Poeta Ximenez Molina,36.72594569659625,-4.449884946863677,,10.0,privada,activa,,,
OCUP-0741,DULCE CANELA,terraza,Calle Fernan Gonzalez,36.720497558335566,-4.424105477751813,,10.0,privada,activa,,,
OCUP-0742,SANTA COFFEE - COFFEE ROASTER,terraza,Calle Fernan Gonzalez,36.72027821204482,-4.424162644762853,,30.0,privada,activa,,,
OCUP-0743,JARAL,terraza,Calle Ferrandiz,36.72706565912738,-4.41332172761094,,6.0,privada,activa,,,
OCUP-0744,CAFE BAR LA ORIENTAL,terraza,Calle Ferrocarril del Puerto,36.70902945498162,-4.432107920101415,,14.0,privada,activa,,,
OCUP-0745,INNATO,terraza,Calle Fiscal Enrique Beltran,36.72427285312053,-4.442903421905037,,15.0,privada,activa,,,
OCUP-0746,LIM?N RESTO BAR,terraza,Calle Flores Garcia,36.711433371239885,-4.438957837853886,,17.0,privada,activa,,,
OCUP-0747,SUSHI FLOWER,terraza,Calle Francisco Barbin,36.7214127235397,-4.472710113346662,,12.0,privada,activa,,,
OCUP-0748,RESTAURANTE ODISSEI,terraza,Calle Francisco de Cossio,36.69151274502386,-4.444131146588067,,8.0,privada,activa,,,
OCUP-0749,TITA CHE,terraza,Calle Francisco de Cossio,36.69142000903476,-4.443848407794877,,51.0,privada,activa,,,
OCUP-0750,TABERNA DE BACO,terraza,Calle Francisco de Cossio,36.691068150665245,-4.442947257262207,,11.0,privada,activa,,,
OCUP-0751,TAPERIA ESENCIA,terraza,Calle Francisco de Paula Pareja,36.72046457104149,-4.4399396374568365,,19.0,privada,activa,,,
OCUP-0752,LIMA-LIMON,terraza,Calle Francisco de Paula Pareja,36.720469428732706,-4.440199319752747,,66.0,privada,activa,,,
OCUP-0753,PIZZERIA LO SPUNTINO,terraza,Calle Francisco de Salinas,36.691128136251635,-4.443503993295367,,49.0,privada,activa,,,
OCUP-0754,LA RESERVA,terraza,Calle Francisco Monje,36.72420366158849,-4.427294167781023,,2.0,privada,activa,,,
OCUP-0755,KACHE KAFE,terraza,Calle Francisco Pacheco,36.691418787246036,-4.4470557059248375,,12.0,privada,activa,,,
OCUP-0756,TEATINOS CAFETERIA,terraza,Calle Frank Capra,36.71961163267977,-4.460587447639061,,36.0,privada,activa,,,
OCUP-0757,MADRE DE DIOS TEATINOS,terraza,Calle Frank Capra,36.71961163267977,-4.460587447639061,,21.0,privada,activa,,,
OCUP-0758,LAS COMPETE?AS,terraza,Calle Frank Capra,36.71918702174649,-4.460618849710502,,43.0,privada,activa,,,
OCUP-0759,EL DESTELLO,terraza,Calle Franz Kafka,36.71697083438375,-4.462174380360352,,30.0,privada,activa,,,
OCUP-0760,TUNDRA FUSION BURGER,terraza,Calle Franz Kafka,36.71654708273157,-4.46239342990639,,38.0,privada,activa,,,
OCUP-0761,ER PICHI DE C?I TEATINOS,terraza,Calle Franz Kafka,36.71689708543887,-4.462704776304851,,19.0,privada,activa,,,
OCUP-0762,OMAMMA MIA,terraza,Calle Franz Kafka,36.71689708543887,-4.462704776304851,,30.0,privada,activa,,,
OCUP-0763,TABERNA MATAHAMBRE,terraza,Calle Franz Kafka,36.71689708543887,-4.462704776304851,,41.0,privada,activa,,,
OCUP-0764,THE COURT HOUSE,terraza,Calle Franz Kafka,36.71689708543887,-4.462704776304851,,13.0,privada,activa,,,
OCUP-0765,MEDERRITO,terraza,Calle Franz Kafka,36.716771658275825,-4.4624623564108115,,7.0,privada,activa,,,
OCUP-0766,CR LAS DELICIAS,terraza,Calle Frigiliana,36.69733276147693,-4.4469687060599785,,51.0,privada,activa,,,
OCUP-0767,CAFETERIA BAR GRAN TAPA,terraza,Calle Frigiliana,36.69535616880475,-4.443482430527609,,33.0,privada,activa,,,
OCUP-0768,LA PICCOLA BRUNO,terraza,Calle Frigiliana,36.69535616880475,-4.443482430527609,,28.0,privada,activa,,,
OCUP-0769,LA TAGLIATELLA,terraza,Calle Gabriel Celaya,36.71514119801632,-4.431514358779213,,37.0,privada,activa,,,
OCUP-0770,LA GUERTA,terraza,Calle Garceran,36.70195725271484,-4.436149270263755,,5.0,privada,activa,,,
OCUP-0771,SR. NILSSON,terraza,Calle Garcia Briz,36.721006506653545,-4.424729610848873,,11.0,privada,activa,,,
OCUP-0772,CERVECERIA SEBASTIAN,terraza,Calle Gaucin,36.698824349548104,-4.450493368509999,,9.0,privada,activa,,,
OCUP-0773,BAR VALENCIA,terraza,Calle Gaucin,36.697968756551134,-4.448701658869597,,22.0,privada,activa,,,
OCUP-0774,DI LORENZO GOURMET,terraza,Calle Gaucin,36.69957782602459,-4.4515564084784,,117.0,privada,activa,,,
OCUP-0775,HAMBURGUESERIA MUNICH,terraza,Calle Gaucin,36.69957782602459,-4.4515564084784,,21.0,privada,activa,,,
OCUP-0776,BAR MURAHIRA,terraza,Calle Gaucin,36.69976358274168,-4.451876996293128,,7.0,privada,activa,,,
OCUP-0777,CAF? BAR EL CURRO,terraza,Calle Generacion,36.70551091746485,-4.508097749068183,,7.0,privada,activa,,,
OCUP-0778,BAR AGUILERA,terraza,Calle Genezaret,36.713130002389924,-4.435544559814396,,33.0,privada,activa,,,
OCUP-0779,1980 BAR,terraza,Calle Gerona,36.71334385867396,-4.439011956251256,,20.0,privada,activa,,,
OCUP-0780,KEBAB,terraza,Calle Gerona,36.712945901577186,-4.439885312590225,,14.0,privada,activa,,,
OCUP-0781,ALIOLE,terraza,Calle Gordon,36.72971013271842,-4.414155307583341,,4.0,privada,activa,,,
OCUP-0782,EL TORNADO,terraza,Calle Gordon,36.729623420388,-4.414568623371831,,14.0,privada,activa,,,
OCUP-0783,EL MOLINILLO,terraza,Calle Goya,36.70553023216443,-4.4374036512563775,,8.0,privada,activa,,,
OCUP-0784,BURGER KING,terraza,Calle Graham Bell,36.73194929541356,-4.549011318293444,,32.0,privada,activa,,,
OCUP-0785,LOLITA TABERNA,terraza,Calle Granada,36.72188193510574,-4.420900879371541,,37.0,privada,activa,,,
OCUP-0786,IRIS PUB NEIL MCGREGOR,terraza,Calle Granada,36.72186091901193,-4.420827966900522,,20.0,privada,activa,,,
OCUP-0787,LA BUGANVILLA,terraza,Calle Granada,36.721729179426084,-4.420606668693093,,28.0,privada,activa,,,
OCUP-0788,EL CARBON,terraza,Calle Granada,36.72183338842459,-4.420523766976883,,24.0,privada,activa,,,
OCUP-0789,SARANDONGA I,terraza,Calle Granada,36.72183338842459,-4.420523766976883,,10.0,privada,activa,,,
OCUP-0790,TENNESSEE CAF?,terraza,Calle Granada,36.72183338842459,-4.420523766976883,,17.0,privada,activa,,,
OCUP-0791,TERRA MIA 2.0,terraza,Calle Granada,36.721718409480864,-4.420551356973353,,17.0,privada,activa,,,
OCUP-0792,PORTOFINO,terraza,Calle Granada,36.72170554675224,-4.420202008216073,,30.0,privada,activa,,,
OCUP-0793,TERRA MIA 2.0,terraza,Calle Granada,36.72170103042495,-4.420495919902714,,14.0,privada,activa,,,
